ID,Number of Likes(favor),Retweet Count,Is retweeted,bias,label,slc_label
1571084089876160513,0,0,False,center,non propaganda,non propaganda
1576932109654040576,5,3,False,lean right,"['Exaggeration or minimization', ' Appeal to authority']",propaganda
1527757495191670784,115,37,False,lean right,non propaganda,non propaganda
1571733425609998336,1,1,False,center,non propaganda,non propaganda
1576549532078608385,81,7,False,lean right,['Exaggeration or minimization'],propaganda
1105482332172103681,22,2,False,lean right,non propaganda,non propaganda
1575463153541971971,6,2,False,center,non propaganda,non propaganda
1576960375870062598,77,17,False,lean right,non propaganda,non propaganda
1087711479443451905,76,20,False,lean right,['Loaded language'],propaganda
1576336359941603328,0,44,False,lean right,['Loaded language'],propaganda
1575128435831209986,17,2,False,center,"['Loaded language', ' Name calling or labeling']",propaganda
1575469394368643075,0,654,False,lean right,non propaganda,non propaganda
1105775084260806656,147,13,False,lean right,non propaganda,non propaganda
1103666110434590720,4,0,False,lean right,non propaganda,non propaganda
1100813461930590209,97,5,False,lean right,"['Red herring', ' Loaded language']",propaganda
1100819595651358723,41,9,False,lean right,non propaganda,non propaganda
1101886411140153350,36,1,False,lean right,non propaganda,non propaganda
1100826416206266368,59,6,False,lean right,non propaganda,non propaganda
1574998628564963328,45,4,False,center,non propaganda,non propaganda
1100799800667267072,5,2,False,lean right,['Loaded language'],propaganda
1101567680203710464,26,2,False,lean right,non propaganda,non propaganda
1088880094716805121,95,10,False,lean right,['Loaded language'],propaganda
1576582855039352834,0,0,False,center,non propaganda,non propaganda
1102780655543484416,88,8,False,lean right,"['Obfuscation', ' intentional vagueness', ' confusion']",propaganda
1099878540982603776,55,1,False,lean right,['Loaded language'],propaganda
1102639878242746368,7,0,False,lean right,non propaganda,non propaganda
1106625010792321024,6,0,False,lean right,non propaganda,non propaganda
1574818117049634821,281,72,False,lean right,non propaganda,non propaganda
1575246495238000651,41,12,False,center,non propaganda,non propaganda
1459201815594033159,10,4,False,lean right,non propaganda,non propaganda
1501540125360201735,5,4,False,lean right,non propaganda,non propaganda
1573167932665958400,11,2,False,center,non propaganda,non propaganda
1571902192461701120,1,2,False,center,['Loaded language'],propaganda
996555746958565376,0,501,False,lean right,non propaganda,non propaganda
997248668473278464,0,82,False,lean right,non propaganda,non propaganda
1572068160328679424,2,0,False,center,non propaganda,non propaganda
997900011131297792,0,120,False,lean right,non propaganda,non propaganda
997901428470493189,0,23,False,lean right,non propaganda,non propaganda
1526574546672881665,74,15,False,lean right,non propaganda,non propaganda
1526654856701919234,84,26,False,lean right,non propaganda,non propaganda
1575189205126463488,52,13,False,center,"['Obfuscation', ' intentional vagueness', ' confusion', ' Causal oversimplification']",propaganda
1573407886491131904,0,191,False,lean right,non propaganda,non propaganda
1573462657230901250,287,84,False,lean right,non propaganda,non propaganda
1574574680706617345,1,1,False,center,['Appeal to authority'],propaganda
1576066910449553410,22,4,False,center,non propaganda,non propaganda
1576146183126392832,31,7,False,center,['Loaded language'],propaganda
1576142433607454721,50,22,False,center,"['Appeal to authority', ' Exaggeration or minimization']",propaganda
1575935282591006720,12,6,False,center,['Exaggeration or minimization'],propaganda
1575927709208805377,52,17,False,center,['Exaggeration or minimization'],propaganda
1576221674202095618,50,9,False,center,non propaganda,non propaganda
1576380199226179584,29,12,False,center,"['Appeal to authority', ' Exaggeration or minimization']",propaganda
1576319821221969924,19,4,False,center,"['Appeal to authority', ' Loaded language']",propaganda
1576297161712668672,58,15,False,center,non propaganda,non propaganda
1569378039351451655,0,1,False,center,"['Appeal to authority', ' Loaded language']",propaganda
1575595952110698501,21,6,False,center,non propaganda,non propaganda
1569410835537076226,0,0,False,center,non propaganda,non propaganda
1575618935004749824,61,8,False,center,non propaganda,non propaganda
1570014561612304384,3,1,False,center,non propaganda,non propaganda
1575563571353747456,27,3,False,center,non propaganda,non propaganda
1573620802267877376,0,0,False,center,non propaganda,non propaganda
1576719948705046533,35,6,False,center,['Exaggeration or minimization'],propaganda
1570633672209874944,0,0,False,center,['Appeal to authority'],propaganda
1571839245718798339,2,3,False,center,['Appeal to fear/prejudice'],propaganda
1575141237287428098,30,7,False,center,['Loaded language'],propaganda
1570392079653654529,2,1,False,center,['Appeal to fear/prejudice'],propaganda
1575810244969635841,24,6,False,center,non propaganda,non propaganda
1575503189956169729,61,10,False,center,['Loaded language'],propaganda
1576316107107045378,18,7,False,center,"['Bandwagon', ' Loaded language']",propaganda
1569984392969261057,1,1,False,center,non propaganda,non propaganda
1576720567515979785,22,6,False,center,"['Appeal to authority', ' Loaded language']",propaganda
1569516379182694402,2,1,False,center,non propaganda,non propaganda
1574194624238948356,1,0,False,center,['Loaded language'],propaganda
1575374913870913539,0,1,False,center,['Appeal to authority'],propaganda
1573983188820664320,1,0,False,center,non propaganda,non propaganda
1573910210200084481,0,0,False,center,non propaganda,non propaganda
1575175564960350219,40,10,False,center,non propaganda,non propaganda
1573032234436681729,0,0,False,center,non propaganda,non propaganda
1572503551695372288,0,0,False,center,['Appeal to fear/prejudice'],propaganda
1572231983421440002,1,2,False,center,"['Appeal to fear/prejudice', ' Loaded language']",propaganda
1571660383991087105,0,0,False,center,non propaganda,non propaganda
1571297971047698433,1,0,False,center,['Loaded language'],propaganda
1575204015620636672,77,15,False,center,non propaganda,non propaganda
1576254085904433162,181,24,False,center,non propaganda,non propaganda
1576202823292813317,27,10,False,center,['Bandwagon'],propaganda
1576595428203794438,56,9,False,center,non propaganda,non propaganda
1570044776963096578,0,1,False,center,non propaganda,non propaganda
1576714391956774912,14,2,False,center,non propaganda,non propaganda
1569559129068343296,2,0,False,center,non propaganda,non propaganda
1576470824109969409,321,59,False,center,['Loaded language'],propaganda
1576181486037917696,53,14,False,center,non propaganda,non propaganda
1576591605225725955,62,7,False,center,['Appeal to authority'],propaganda
1575561053072752652,25,6,False,center,non propaganda,non propaganda
1572307373015928834,0,0,False,center,non propaganda,non propaganda
1575671792856875019,35,15,False,center,['Exaggeration or Minimization'],propaganda
1576952508504850433,14,2,False,center,['Exaggeration or Minimization'],propaganda
1576960420518182913,10,7,False,center,['Appeal to authority'],propaganda
1576836987771813888,26,7,False,center,['Exaggeration or Minimization'],propaganda
1573801997396058112,1,2,False,center,['Loaded language'],propaganda
1575270402703728641,13,8,False,center,"['Appeal to fear/prejudice', ' Loaded language', ' Name calling or labeling']",propaganda
1576255749646344192,30,6,False,center,non propaganda,non propaganda
1576070658122973187,85,17,False,center,['Loaded language'],propaganda
1576955631046639617,9,3,False,center,['Loaded language'],propaganda
1576089610786148352,20,6,False,center,non propaganda,non propaganda
1576916254513926145,42,13,False,center,non propaganda,non propaganda
1576955741730230272,10,4,False,center,non propaganda,non propaganda
1576289617606746112,69,15,False,center,non propaganda,non propaganda
1576051799634616321,16,5,False,center,['Appeal to authority'],propaganda
1576123524263170050,35,17,False,center,non propaganda,non propaganda
1573472419754418182,2,0,False,center,non propaganda,non propaganda
1574151800097329157,6,2,False,center,non propaganda,non propaganda
1576717381644480512,23,6,False,center,"['Loaded language', ' Exaggeration or Minimization']",propaganda
1576459498688053255,23,8,False,center,non propaganda,non propaganda
1575956163341991953,17,9,False,center,"['Appeal to fear/prejudice', ' Loaded language', ' Name calling or labeling']",propaganda
1575147426037604355,36,17,False,center,"['Appeal to fear/prejudice', ' Loaded language', ' Name calling or labeling']",propaganda
1574940203831246848,28,7,False,center,['Loaded language'],propaganda
1576908691231723521,38,7,False,center,non propaganda,non propaganda
1569576690103291904,3,2,False,center,non propaganda,non propaganda
1569966803345874945,2,0,False,center,non propaganda,non propaganda
1575213678277939200,64,24,False,center,non propaganda,non propaganda
1573439834420662294,0,2,False,center,non propaganda,non propaganda
1575191165607067664,32,13,False,center,non propaganda,non propaganda
1573635910305988611,2,1,False,center,non propaganda,non propaganda
1575196150638034957,24,7,False,center,non propaganda,non propaganda
1575188770693021696,88,30,False,center,"['Obfuscation', ' intentional vagueness', ' confusion']",propaganda
1575043904315039745,35,6,False,center,non propaganda,non propaganda
1574933170834882561,25,7,False,center,non propaganda,non propaganda
1576523662206844928,372,41,False,center,['Loaded language'],propaganda
1575021242821771264,25,8,False,center,['Exaggeration or Minimization'],propaganda
1504678133697441796,58,6,False,right,['Loaded language'],propaganda
1571491055903866882,82,27,False,right,['Exaggeration or minimization'],propaganda
1554252849525186560,24,2,False,right,"['Loaded language', '\nStraw man']",propaganda
1571857674068955136,22,5,False,right,['Name calling or labeling'],propaganda
1106647941278769152,1,0,False,lean right,['Loaded language'],propaganda
1253384118387302401,107,36,False,left,"['Exaggeration or minimization', ' Name calling or labeling']",propaganda
1105577902895177728,0,0,False,lean right,"['Exaggeration or minimization', ' Loaded language']",propaganda
1104126979660546048,25,5,False,lean right,"['Loaded language', ' Name calling or labeling']",propaganda
1572829704352141315,6,4,False,lean left,['Loaded language'],propaganda
1542495991710056448,64,25,False,right,"['Exaggeration or minimization', '\nLoaded language']",propaganda
1566863501393551360,93,2,False,left,['Loaded language'],propaganda
1104121489975111680,17,5,False,lean right,non propaganda,non propaganda
1572677601608732672,1,3,False,lean left,['Loaded language'],propaganda
1521316122057973762,98,30,False,left,"['Loaded language', '\nAppeal to fear/prejudice']",propaganda
1102720393348038657,65,7,False,lean right,"['Exaggeration or minimization', '\nName calling or labeling', '\nRed Herring']",propaganda
1473690962912329738,2237,1490,False,left,"['Exaggeration or minimization', ' Loaded language\nStraw man']",propaganda
1572482075470753793,17,11,False,lean left,['Loaded language'],propaganda
1575300595392679937,0,0,False,left,['Exaggeration or minimization'],propaganda
1573379938191044609,71,37,False,right,['Loaded language'],propaganda
1199452978882764800,5,3,False,lean left,['Loaded language'],propaganda
1565454141446451201,138,34,False,right,"['Loaded language', '\nName calling or labeling', '\nReductio ad Hitlerum']",propaganda
1575546280507543581,6,3,False,lean right,['Exaggeration or minimization'],propaganda
1565085953802309632,53,0,False,right,['Exaggeration or minimization'],propaganda
1549122011535970306,1,0,False,lean left,['Loaded language'],propaganda
1535075169416658945,46,10,False,left,non propaganda,non propaganda
1568312861373435910,6,0,False,left,['Exaggeration or minimization'],propaganda
1553874931913576449,33,1,False,left,non propaganda,non propaganda
1546912260865642505,74,8,False,left,"['Exaggeration or minimization', ' Loaded language', '\nFlag waving']",propaganda
1549126943601213442,269,38,False,lean left,['Loaded language'],propaganda
1533859065864105985,2,0,False,right,"['Loaded language', '\nName calling or labeling', ' Exaggeration or minimization']",propaganda
1555379645163470848,1,0,False,left,['Exaggeration or minimization'],propaganda
1556672533096710146,114,32,False,right,"['Straw man', '\nName calling or labeling', ' Loaded language', ' Doubt']",propaganda
1576446834180067328,33,10,False,lean right,"['Loaded language', ' Exaggeration or minimization']",propaganda
1571363432976515072,301,91,False,right,"['Whataboutism', ' Loaded language', ' Slogans']",propaganda
1554152227182460929,73,22,False,left,['Loaded language'],propaganda
1566501278858981376,101,19,False,right,"['Name calling or labeling', ' Loaded language']",propaganda
1558293154507509760,178,32,False,left,"['Loaded language', ' Exaggeration or minimization']",propaganda
1575930664867725325,58,17,False,lean right,"['Appeal to authority', ' Loaded language']",propaganda
1543963886558355465,0,83,False,right,"['Exaggeration or minimization', '\nLoaded language']",propaganda
1508368682753396744,0,2725,False,left,non propaganda,non propaganda
1560646508940238849,48,0,False,left,"['Exaggeration or minimization', ' Loaded language']",propaganda
1346907451057172480,0,49469,False,left,"['Loaded language', ' Exaggeration or minimization']",propaganda
1576135674910150656,5,2,False,lean left,"['Flag waving', ' Loaded language']",propaganda
1513483319773650952,4450,481,False,lean left,"['Exaggeration or minimization', '\nLoaded language']",propaganda
1568308035457810432,28,10,False,right,"['Loaded langauge', ' Exaggeration or minimization']",propaganda
1557746534678134786,90,52,False,right,['Loaded language'],propaganda
1506022664669843458,0,0,False,lean left,"['Loaded language', '\nAppeal to fear/prejudice', '\nFlag waving']",propaganda
1478758616538693635,4,3,False,lean left,['Loaded language'],propaganda
1575953502026735618,32,19,False,center,"['Loaded language', ' Exaggeration or minimization']",propaganda
1566033589724225536,248,19,False,left,['Name calling or labeling'],propaganda
1561802149985755136,557,62,False,right,"['Name calling or labeling', ' Causal oversimplification']",propaganda
1558824317017808899,0,359,False,left,['Loaded language'],propaganda
1574365676105523200,7,5,False,lean left,['Loaded language'],propaganda
1575520825020747776,24,3,False,left,['Loaded language'],propaganda
1108134498301022209,5,1,False,lean right,"['Exaggeration or minimization', ' Loaded language']",propaganda
1575850380092739584,22,2,False,lean right,['Loaded language'],propaganda
1576097144569733120,0,1,False,center,non propaganda,non propaganda
1371690885834973184,0,11,False,right,non propaganda,non propaganda
1570537294251294721,24,9,False,right,['Loaded language'],propaganda
1541832906955431942,27,11,False,lean left,non propaganda,non propaganda
1541832949443723265,172,66,False,left,['Appeal to fear/prejudice'],propaganda
1524191419706970113,135,48,False,lean left,['Loaded language'],propaganda
1107254984079523840,29,1,False,lean right,"['Exaggeration or minimization', ' Loaded language']",propaganda
1521949015352528898,274,75,False,left,['Loaded language'],propaganda
1565492525145632768,22628,2773,False,right,['Exaggeration or minimization'],propaganda
1246813789087043586,0,3,False,lean left,"['Appeal to fear/prejudice', ' Loaded language']",propaganda
1405157860477177865,13,0,False,right,['Exaggeration or minimization'],propaganda
1576485901659766784,41,18,False,center,"['Appeal to fear/prejudice', ' Loaded language', ' Exaggeration or minimization']",propaganda
1576945338916737024,10,1,False,lean right,['Loaded language'],propaganda
1540863342297976832,62,4,False,right,"['Exaggeration or minimization', '\nAppeal to fear/prejudice', ' Loaded language', ' Repetition']",propaganda
1557419838846521344,29,5,False,left,"['Doubt', '\nLoaded language']",propaganda
734939536376102912,0,0,False,left,"['Exaggeration or minimization', ' Loaded language']",propaganda
1570814987379040257,2,0,False,center,['Exaggeration or minimization'],propaganda
1560674581299724288,80,27,False,left,['Loaded language'],propaganda
1576954903955660803,28,7,False,lean right,"['Loaded language', ' Exaggeration or minimization']",propaganda
1570858065842290690,0,1,False,center,['Exaggeration or minimization'],propaganda
1547565722812891136,271,90,False,left,"['Exaggeration or minimization', ' Loaded language']",propaganda
1536787766914301953,127,19,False,lean left,['Straw man'],propaganda
1570890573711564801,0,0,False,center,['Exaggeration or minimization'],propaganda
1560690830465290246,0,497,False,right,['Loaded language'],propaganda
1549154494419980290,262,91,False,lean left,"['Exaggeration or minimization', ' Loaded language', ' Appeal to fear/prejudice']",propaganda
1574587427431268357,3,2,False,center,non propaganda,non propaganda
1528729384546451456,0,140,False,right,"['Loaded language', ' Exaggeration or minimization']",propaganda
1574504867124715521,3,0,False,left,['Exaggeration or minimization'],propaganda
1422035150712590337,0,134,False,left,"['Loaded language', ' Exaggeration or minimization']",propaganda
1573321412156313600,0,0,False,center,['Exaggeration or minimization'],propaganda
1551711416780046336,1,1,False,lean left,"['Loaded language', ' Doubt']",propaganda
1202263737404665858,63,30,False,lean left,"['Whataboutism', ' Loaded language', ' Doubt']",propaganda
1570221927574417411,51,0,False,left,"['Name calling or labeling', ' Exaggeration or minimization', ' Loaded language']",propaganda
1551950111898468355,1,0,False,lean left,"['Exaggeration or minimization', '\nName calling or labeling', ' Causal oversimplification']",propaganda
1575354955472506881,42,7,False,lean right,"['Exaggeration or minimization', '\nLoaded language']",propaganda
1527636380519735297,0,151,False,right,"['Loaded language', ' Exaggeration or minimization']",propaganda
1311120270640513024,14,3,False,lean left,"['Name calling or labeling', ' Exaggeration or minimization']",propaganda
1566298814679420928,0,9,False,right,"['Loaded language', '\nName calling or labeling']",propaganda
1571234816695345153,139,14,False,right,['Exaggeration or minimization'],propaganda
1571002050728665088,4,5,False,lean left,"['Loaded language', ' Appeal to fear/prejudice']",propaganda
1088894866719948800,4,0,False,lean right,"['Loaded language', ' Exaggeration or minimization']",propaganda
1576617247921278977,8,0,False,left,"['Exaggeration or minimization', ' Loaded language']",propaganda
1575490815413325825,20,2,False,lean right,['Loaded language'],propaganda
1570797942356721665,1,1,False,lean left,"['Exaggeration or minimization', '\nLoaded language']",propaganda
1565737988222590976,183,38,False,left,['Appeal to fear/prejudice'],propaganda
1566297978205192192,0,2010,False,right,"['Loaded language', '\nReductio ad Hitlerum', ' Name calling or labeling', ' Appeal to fear/prejudice']",propaganda
1537498384956899337,1,0,False,lean left,"['Exaggeration or minimization', ' Loaded language']",propaganda
1570482563751514113,1490,245,False,right,['Loaded language'],propaganda
1546919997007618049,124,8,False,left,['Exaggeration or minimization'],propaganda
1569490755005325315,123,43,False,right,"['Exaggeration or minimization', '\nFlag waving', ' Loaded language']",propaganda
1561121632726536192,31,8,False,right,non propaganda,non propaganda
1575272754743595010,63,23,False,right,"['Exaggeration or minimization', '\nName calling or labeling', ' Loaded language']",propaganda
1571369331019354113,24,2,False,right,['Loaded language'],propaganda
1564707196704886785,14,2,False,right,"['Loaded language', '\nFlag waving', ' Thought-terminating cliche', ' Exaggeration or minimization']",propaganda
1557045786634031104,185,9,False,lean left,non propaganda,non propaganda
1570584698564530176,52,21,False,right,['Loaded language'],propaganda
1351511512976945154,7,0,False,lean left,['Loaded language'],propaganda
1570829960335556609,3,0,False,lean left,['Loaded language'],propaganda
1575877160522448899,9,1,False,lean right,['Loaded language'],propaganda
1471539176550055951,0,0,False,lean left,['Loaded language'],propaganda
1281573726908284928,0,253,False,lean left,"['Loaded language', ' Exaggeration or minimization']",propaganda
1572308086597234689,10,8,False,lean left,['Loaded language'],propaganda
1573386944318513154,4,0,False,lean left,"['Loaded language', ' Repetition', ' Doubt']",propaganda
1537869570958053377,2,3,False,lean left,"['Loaded language', ' Name calling or labeling', ' Appeal to fear/prejudice', ' Exaggeration or minimization']",propaganda
1346956676067418113,581,76,False,left,"['Doubt', ' Exaggeration or minimization', '\nStraw man', ' Loaded language']",propaganda
1566848822524780544,0,558,False,right,"['Name calling or labeling', '\nBlack-and-white Fallacy', ' Dictatorship ']",propaganda
1575104292616372226,17,6,False,center,non propaganda,non propaganda
1576279877694595073,5,0,False,lean right,['Doubt'],propaganda
1561668603048599554,114,12,False,left,['Name calling or labeling'],propaganda
1414067209660420099,10,4,False,right,['Name calling or labeling'],propaganda
1484634815622176779,13,5,False,lean left,non propaganda,non propaganda
1514152627487002624,1222,242,False,lean left,['Name calling or labeling'],propaganda
1527766904919756801,132,18,False,lean right,['Exaggeration or minimization'],propaganda
1514315323096375312,70,20,False,left,non propaganda,non propaganda
1547622175955308544,18,8,False,lean right,['Appeal to fear/prejudice'],propaganda
1572349243456888832,5791,583,False,lean left,['Loaded language'],propaganda
1532732338056089605,0,19,False,right,"['Appeal to fear/prejudice', '\nAppeal to authority\n']",propaganda
1566856399702867968,44,6,False,right,non propaganda,non propaganda
1575512553995870208,16,7,False,lean right,non propaganda,non propaganda
1539004341733957641,30,4,False,right,"['Appeal to fear/prejudice', '\nExaggeration or minimization']",propaganda
1572344800728256516,0,0,False,lean right,['Name calling or labeling'],propaganda
1569477646391873536,458,29,False,left,['Loaded language'],propaganda
1552286075682422784,2,3,False,lean left,['Doubt'],propaganda
1570505687100432385,22,7,False,right,"['Bandwagon', '\nName calling or labeling', '\nAppeal to fear/prejudice', '\nExaggeration or minimization']",propaganda
1347068032036843521,0,113,False,right,['Loaded language'],propaganda
697563058399506433,9,13,False,left,non propaganda,non propaganda
1573358293187280896,2253,306,False,lean left,"['Name calling or labeling', ' Doubt']",propaganda
1570685058473775110,5,5,False,lean left,"['Appeal to authority', '\nExaggeration or minimization', ' Loaded language']",propaganda
1530210597132029954,0,10,False,left,"['Appeal to fear/prejudice', '\nExaggeration or minimization']",propaganda
1569851862328934400,0,8908,False,right,['Doubt'],propaganda
1565736787271729161,0,9254,False,left,non propaganda,non propaganda
1570437756647514113,1,0,False,lean left,"['Exaggeration or minimization', '\nCausal oversimplification', ' Loaded language']",propaganda
1571489091832942592,7,3,False,lean left,non propaganda,non propaganda
1392642569436155911,0,5,False,right,non propaganda,non propaganda
1393279091776782337,0,9,False,right,non propaganda,non propaganda
1360340866473353218,0,10,False,right,non propaganda,non propaganda
1570458448692908032,9,1,False,lean left,['Loaded language'],propaganda
1088270072395780097,24,3,False,lean right,['Name calling or labeling'],propaganda
1496138470787592208,78,16,False,left,non propaganda,non propaganda
1108099266822766593,2,0,False,lean right,['Name calling or labeling'],propaganda
1503706239993323520,0,4,False,lean right,non propaganda,non propaganda
1515731785770016781,180,9,False,lean left,['Loaded language'],propaganda
1565531224864686081,442,49,False,left,['Loaded language'],propaganda
1107598591625961472,449,51,False,lean right,"['Name calling or labeling', ' Loaded language']",propaganda
1100822284560990209,106,32,False,lean right,['Name calling or labeling'],propaganda
1574670987123113984,0,65,False,right,"['Name calling or labeling', ' Loaded language']",propaganda
1576945346340691968,131,8,False,lean right,"['Appeal to fear/prejudice', ' Name calling or labeling', ' Exaggeration or minimization']",propaganda
1572363564723343362,605,192,False,lean right,"['Exaggeration or minimization', '\nAppeal to fear/prejudice', '\nName calling or labeling']",propaganda
1569398344841043970,40,1,False,right,non propaganda,non propaganda
1100778911548563456,293,24,False,lean right,"['Exaggeration or minimization', ' \nLoaded language']",propaganda
1564090006607732737,269,39,False,left,"['Doubt', ' Loaded language']",propaganda
1574988540202606593,30,13,False,center,['Flag waving'],propaganda
1287743724718624768,80,12,False,lean left,non propaganda,non propaganda
1242508644790480897,3,3,False,lean left,"['Appeal to fear/prejudice', '\nAppeal to authority', '\nName calling or labeling']",propaganda
1561027282533339137,0,62,False,left,non propaganda,non propaganda
1530193014840348672,529,94,False,lean left,['Loaded language'],propaganda
1573092799259766785,0,80,False,left,non propaganda,non propaganda
1546934205589979138,43,9,False,left,"['Exaggeration or minimization', ' \nLoaded language', ' Appeal to fear/prejudice']",propaganda
1557056773915295745,2478,881,False,left,['Appeal to fear/prejudice'],propaganda
1544757493229883395,0,20,False,right,"['Exaggeration or minimization', ' Bandwagon']",propaganda
1092539325093462022,1,1,False,lean right,non propaganda,non propaganda
1508532183941660683,1301,375,False,lean left,"['Name calling or labeling', '\nStraw man']",propaganda
1563025018602135555,0,50,False,right,['Name calling or labeling'],propaganda
1536783192337833986,27,3,False,right,['Name calling or labeling'],propaganda
1575100683094790144,0,1,False,center,['Name calling or labeling'],propaganda
1405582878965178372,67,6,False,right,"['Causal oversimplification', '\nLoaded language\nStraw man']",propaganda
1574107538974351360,160,26,False,right,"['Name calling or labeling', '\nStraw man']",propaganda
1569821700543610881,0,46,False,right,"['Doubt', ' Loaded language', ' Exaggeration or minimization']",propaganda
1570748536270245888,1,2,False,lean left,"['Name calling or labeling', '\nExaggeration or minimization', '\nLoaded language']",propaganda
1458070491370074117,14,0,False,left,non propaganda,non propaganda
1571847973440749569,0,1006,False,right,"['Exaggeration or minimization', '\nStraw man']",propaganda
1366800151566770178,8,5,False,lean left,"['Doubt', '\nStraw man']",propaganda
1544707205563387905,4759,477,False,lean left,['Loaded language'],propaganda
1576238739587682305,0,0,False,lean right,"['Exaggeration or minimization', '\nLoaded language', '\nName calling or labeling']",propaganda
1571151347390763009,369,48,False,left,"['Exaggeration or minimization', ' Straw man', ' Doubt']",propaganda
1539308687386243078,51,10,False,left,non propaganda,non propaganda
1531675387251642369,46,7,False,lean right,non propaganda,non propaganda
1567982508641492992,227,19,False,right,"['Name calling or labeling', '\nStraw man']",propaganda
706849726759473152,0,0,False,left,"['Exaggeration or minimization', ' Loaded language']",propaganda
1567961317142560770,32,7,False,lean right,['Loaded language'],propaganda
1569714030155284493,39,9,False,right,['Appeal to fear/prejudice'],propaganda
1526281619815944193,2,0,False,lean left,"['Loaded language', '\nFlag waving ']",propaganda
1514297730495131652,424,93,False,lean left,"['Exaggeration or minimization', '\nStraw man', ' Doubt']",propaganda
1551929301628588032,0,0,False,lean left,"['Loaded language', '\nFlag waving ']",propaganda
1542207653174284290,18,1,False,right,['Exaggeration or minimization'],propaganda
1548052633935458314,1,0,False,lean left,"['Name calling or labeling', '\nExaggeration or minimization', '\nLoaded language', '\nReductio ad Hitlerum', ' Appeal to fear/prejudice']",propaganda
1572587741237641219,6,5,False,lean left,['Loaded language'],propaganda
1563566637567320064,386,70,False,left,"['Exaggeration or minimization', '\nAppeal to fear/prejudice', '\nFlag waving']",propaganda
1560298284459360262,200,32,False,left,"['Exaggeration or minimization', '\nAppeal to fear/prejudice', '\nLoaded language', ' Appeal to authority']",propaganda
1567287310626222080,0,280,False,right,"['Name calling or labeling', ' Doubt', ' Exaggeration or minimization']",propaganda
1301513237985402881,194,100,False,lean left,"['Exaggeration or minimization', '\nStraw man']",propaganda
1570457986992345089,0,6855,False,left,['Exaggeration or minimization'],propaganda
1375145874398060548,246,35,False,left,"['Name calling or labeling', ' Exaggeration or minimization', ' Loaded language']",propaganda
1575868642763632642,0,85,False,lean right,"['Name calling or labeling', '\nBlack-and-white fallacy', ' dictatorship', ' Loaded language']",propaganda
1243541719246872577,3,1,False,lean left,non propaganda,non propaganda
1549567146753425408,334,61,False,lean left,non propaganda,non propaganda
1573067789031686146,0,43,False,right,"['Exaggeration or minimization', '\nAppeal to fear/prejudice']",propaganda
1273380655074816000,44,18,False,lean left,['Exaggeration or minimization'],propaganda
1563560989903429632,0,0,False,lean left,['Loaded language'],propaganda
1521595631508377604,27684,3027,False,left,['Loaded language'],propaganda
1575170450728325120,77,9,False,left,"['Whataboutism', ' Loaded language']",propaganda
1572805849482989568,0,0,False,center,['Loaded language'],propaganda
1573766725044158464,20,5,False,lean right,['Loaded language'],propaganda
1249806825794555905,0,0,False,lean left,"['Appeal to fear/prejudice', '\nLoaded language', ' Appeal to authority']",propaganda
1466495384029736969,371,97,False,left,"['Whataboutism', ' Exaggeration or minimization']",propaganda
1575900965206720512,6,6,False,lean right,['Loaded language'],propaganda
1521801432357392387,2,2,False,lean left,"['Exaggeration or minimization', '\nLoaded language']",propaganda
1554991767870914560,105,13,False,lean left,"['Doubt', ' Exaggeration or minimization']",propaganda
1571258470065897472,0,2,False,right,['Exaggeration or minimization'],propaganda
1576782039080206336,18,3,False,lean right,"['Loaded language', ' Exaggeration or minimization']",propaganda
1575539363299135494,18,0,False,left,"['Exaggeration or minimization', '\nAppeal to fear/prejudice']",propaganda
1566841477740855298,41,0,False,right,['Loaded language'],propaganda
1530680529640620032,1287,172,False,left,"['Doubt', '\nStraw man']",propaganda
1540374890880020480,7,3,False,right,"['Appeal to fear/prejudice', '\nLoaded language']",propaganda
1550946465501118469,0,2,False,right,"['Exaggeration or minimization', '\nName calling or labeling']",propaganda
1554486764844228612,82,31,False,left,"['Causal oversimplification', ' Exaggeration or minimization']",propaganda
1541842527178858497,149,19,False,left,['Name calling or labeling'],propaganda
1566844625121337346,10,5,False,right,non propaganda,non propaganda
1101569147643854848,2,0,False,lean right,non propaganda,non propaganda
1560744846003945474,0,0,False,lean right,['Straw man'],propaganda
1542288644211367947,839,117,False,lean left,"['Straw man', '\nCausal oversimplification']",propaganda
1569369424871800835,0,17,False,right,"['Straw man', '\nExaggeration or minimization', ' Loaded language']",propaganda
988120660667969537,0,937,False,lean right,['Exaggeration or minimization'],propaganda
1575121175461695488,20,8,False,lean right,"['Straw man', '\nCausal oversimplification', '\nName calling or labeling']",propaganda
778735457437835265,14,18,False,left,['Causal oversimplification'],propaganda
1541850357814419457,80,8,False,left,"['Exaggeration or minimization', '\nAppeal to fear/prejudice']",propaganda
1526705476876247041,456,43,False,lean left,non propaganda,non propaganda
1535031096366321691,17,1,False,lean left,non propaganda,non propaganda
1575854263275864064,34,5,False,lean right,['Exaggeration or minimization'],propaganda
1557016545049591808,83,40,False,right,non propaganda,non propaganda
1358978598963666945,4,0,False,left,['Straw man'],propaganda
1108361903338897409,58,1,False,lean right,non propaganda,non propaganda
1087980061259636737,0,0,False,lean right,"['Loaded language', ' Appeal to authority', ' Red Herring', ' Straw man']",propaganda
1238580238642221057,100,54,False,left,"['Straw man', '\nAppeal to fear/prejudice']",propaganda
1456992277864267787,69,8,False,left,non propaganda,non propaganda
